Chapter,Adjective,Narrator,Polarity,Subjectivity,Sentiment
6,little,Victor Frankenstein,-0.1875,0.5,Negative
6,little,Victor Frankenstein,-0.1875,0.5,Negative
6,little,Victor Frankenstein,-0.1875,0.5,Negative
6,little,Victor Frankenstein,-0.1875,0.5,Negative
6,little,Victor Frankenstein,-0.1875,0.5,Negative
6,little,Victor Frankenstein,-0.1875,0.5,Negative
6,little,Victor Frankenstein,-0.1875,0.5,Negative
6,little,Victor Frankenstein,-0.1875,0.5,Negative
6,little,Victor Frankenstein,-0.1875,0.5,Negative
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,good,Victor Frankenstein,0.7,0.6000000000000001,Positive
6,pretty,Victor Frankenstein,0.25,1.0,Positive
6,pretty,Victor Frankenstein,0.25,1.0,Positive
6,congratulatory,Victor Frankenstein,0.0,0.0,Neutral
6,congratulatory,Victor Frankenstein,0.0,0.0,Neutral
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,young,Victor Frankenstein,0.1,0.4,Positive
6,ugly,Victor Frankenstein,-0.7,1.0,Negative
6,ugly,Victor Frankenstein,-0.7,1.0,Negative
6,ugly,Victor Frankenstein,-0.7,1.0,Negative
6,ugly,Victor Frankenstein,-0.7,1.0,Negative
6,rich,Victor Frankenstein,0.375,0.75,Positive
6,rich,Victor Frankenstein,0.375,0.75,Positive
6,rich,Victor Frankenstein,0.375,0.75,Positive
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,last,Victor Frankenstein,0.0,0.06666666666666667,Neutral
6,favourite,Victor Frankenstein,0.0,0.0,Neutral
6,favourite,Victor Frankenstein,0.0,0.0,Neutral
6,favourite,Victor Frankenstein,0.0,0.0,Neutral
6,favourite,Victor Frankenstein,0.0,0.0,Neutral
6,favourite,Victor Frankenstein,0.0,0.0,Neutral
6,favourite,Victor Frankenstein,0.0,0.0,Neutral
6,favourite,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,lively,Victor Frankenstein,0.13636363636363635,0.5,Positive
6,lively,Victor Frankenstein,0.13636363636363635,0.5,Positive
6,lively,Victor Frankenstein,0.13636363636363635,0.5,Positive
6,lively,Victor Frankenstein,0.13636363636363635,0.5,Positive
6,lively,Victor Frankenstein,0.13636363636363635,0.5,Positive
6,lively,Victor Frankenstein,0.13636363636363635,0.5,Positive
6,lively,Victor Frankenstein,0.13636363636363635,0.5,Positive
6,lively,Victor Frankenstein,0.13636363636363635,0.5,Positive
6,older,Victor Frankenstein,0.16666666666666666,0.3333333333333333,Positive
6,older,Victor Frankenstein,0.16666666666666666,0.3333333333333333,Positive
6,older,Victor Frankenstein,0.16666666666666666,0.3333333333333333,Positive
6,better,Victor Frankenstein,0.5,0.5,Positive
6,better,Victor Frankenstein,0.5,0.5,Positive
6,better,Victor Frankenstein,0.5,0.5,Positive
6,better,Victor Frankenstein,0.5,0.5,Positive
6,better,Victor Frankenstein,0.5,0.5,Positive
6,better,Victor Frankenstein,0.5,0.5,Positive
6,better,Victor Frankenstein,0.5,0.5,Positive
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dearest,Victor Frankenstein,0.0,0.0,Neutral
6,dearest,Victor Frankenstein,0.0,0.0,Neutral
6,dearest,Victor Frankenstein,0.0,0.0,Neutral
6,dearest,Victor Frankenstein,0.0,0.0,Neutral
6,dearest,Victor Frankenstein,0.0,0.0,Neutral
6,dearest,Victor Frankenstein,0.0,0.0,Neutral
6,dearest,Victor Frankenstein,0.0,0.0,Neutral
6,dearest,Victor Frankenstein,0.0,0.0,Neutral
6,dearest,Victor Frankenstein,0.0,0.0,Neutral
6,dearest,Victor Frankenstein,0.0,0.0,Neutral
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,many,Victor Frankenstein,0.5,0.5,Positive
6,grateful,Victor Frankenstein,0.0,0.0,Neutral
6,grateful,Victor Frankenstein,0.0,0.0,Neutral
6,grateful,Victor Frankenstein,0.0,0.0,Neutral
6,adieu,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,dear,Victor Frankenstein,0.0,0.0,Neutral
6,able,Victor Frankenstein,0.5,0.625,Positive
6,able,Victor Frankenstein,0.5,0.625,Positive
6,able,Victor Frankenstein,0.5,0.625,Positive
6,able,Victor Frankenstein,0.5,0.625,Positive
6,able,Victor Frankenstein,0.5,0.625,Positive
6,able,Victor Frankenstein,0.5,0.625,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,first,Victor Frankenstein,0.25,0.3333333333333333,Positive
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,several,Victor Frankenstein,0.0,0.0,Neutral
6,rough,Victor Frankenstein,-0.1,0.4,Negative
6,rough,Victor Frankenstein,-0.1,0.4,Negative
6,ill,Victor Frankenstein,-0.5,1.0,Negative
6,ill,Victor Frankenstein,-0.5,1.0,Negative
6,ill,Victor Frankenstein,-0.5,1.0,Negative
6,ill,Victor Frankenstein,-0.5,1.0,Negative
6,ill,Victor Frankenstein,-0.5,1.0,Negative
6,ill,Victor Frankenstein,-0.5,1.0,Negative
6,ill,Victor Frankenstein,-0.5,1.0,Negative
6,ill,Victor Frankenstein,-0.5,1.0,Negative
6,ill,Victor Frankenstein,-0.5,1.0,Negative
6,ill,Victor Frankenstein,-0.5,1.0,Negative
6,ill,Victor Frankenstein,-0.5,1.0,Negative
6,ill,Victor Frankenstein,-0.5,1.0,Negative
6,ill,Victor Frankenstein,-0.5,1.0,Negative
6,ill,Victor Frankenstein,-0.5,1.0,Negative
6,fatal,Victor Frankenstein,0.0,0.0,Neutral
6,fatal,Victor Frankenstein,0.0,0.0,Neutral
6,fatal,Victor Frankenstein,0.0,0.0,Neutral
6,fatal,Victor Frankenstein,0.0,0.0,Neutral
6,fatal,Victor Frankenstein,0.0,0.0,Neutral
6,fatal,Victor Frankenstein,0.0,0.0,Neutral
6,fatal,Victor Frankenstein,0.0,0.0,Neutral
6,fatal,Victor Frankenstein,0.0,0.0,Neutral
6,violent,Victor Frankenstein,-0.8,1.0,Negative
6,violent,Victor Frankenstein,-0.8,1.0,Negative
6,violent,Victor Frankenstein,-0.8,1.0,Negative
6,violent,Victor Frankenstein,-0.8,1.0,Negative
6,violent,Victor Frankenstein,-0.8,1.0,Negative
6,violent,Victor Frankenstein,-0.8,1.0,Negative
6,violent,Victor Frankenstein,-0.8,1.0,Negative
6,violent,Victor Frankenstein,-0.8,1.0,Negative
6,antipathy,Victor Frankenstein,0.0,0.0,Neutral
6,natural,Victor Frankenstein,0.1,0.4,Positive
6,natural,Victor Frankenstein,0.1,0.4,Positive
